what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348284445785
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348284451383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284456661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284456887
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348284459722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284461298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284461509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348284463535
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348284470199
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348284473041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284474766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284476508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348284477955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284483218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284484906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348284489173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284489945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284493213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284498550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284502979
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348284576754
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348284580081
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348284580167
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348284592593
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348284592593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284599446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284664802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284670091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284751944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284753799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284798239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284799239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284820812
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348284823853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284834284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284836399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284839010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284900603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284901984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284957889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284959322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348284999766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285002333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285027821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285050404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285060152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285067242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285068806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285080339
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1348285098894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285103750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285117923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285407005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285411951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285424595
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348285426906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285431124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285439064
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348285440475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285449081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285456267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348285457441
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348285462401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285463948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285464169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348285471374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285472041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285585903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285589826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285591399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348285600569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348285601856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348285606058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285607353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285609365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348285620971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285621773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285635449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348285639521
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348285643735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285645012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285645247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348285648233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285649885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285687100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285691830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285694010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348285697053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285700486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285701405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348285713809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348285715891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285716940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285721523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285727772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285740437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348285742880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348286001528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348286009011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348286015884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348286019636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348286125696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348286128739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348286160166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348286161592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348290884645
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348290886834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348290981937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348290997811
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348291085427
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348291085604
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348291104140
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348291108601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291108831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291114492
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348291116204
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1348291116746
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348291357436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291376652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291422986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291424543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291511985
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348291519383
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348291530450
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348291533582
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348291545141
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348291551131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291551218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291553000
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348291553124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291565305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291675602
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348291687777
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348291688202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348291734767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348291838802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348291839818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348291840789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348291841380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348291844836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291849863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291850704
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348291914499
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348291917635
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1348291918816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291923295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291924993
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348291925037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348291937082
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1348291940738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291942196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291944272
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348291944458
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348291950296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291950655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348291960257
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348291961472
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348291969848
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348291985246
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1348291985472
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348292015303
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348292019574
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1348292023770
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348292030981
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1348292044039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348292044194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348292051749
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348292099704
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1348292105668
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348292110955
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348292113264
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348292113315
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348292121973
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348292123687
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348292123736
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1348292128898
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348292128952
closed,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1348292128966
started,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1348292129325
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1348292129351
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1348292129386
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1348292129437
started,bundle,org.eclipse.mylyn.wikitext.core,1.5.1.v20110720-0100,"org.eclipse.mylyn.wikitext.core",1348292129534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348292131998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348292133027
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348292133993
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348292133994
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1348292135464
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348292135464
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348292144511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348292148518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348292157620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348292161626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348292163787
error,log,,,"Unhandled event loop exception",1348292222424
error,log,,,"Unhandled event loop exception",1348292244804
error,log,,,"Unhandled event loop exception",1348292262575
error,log,,,"Unhandled event loop exception",1348292264177
error,log,,,"Unhandled event loop exception",1348292267919
error,log,,,"Unhandled event loop exception",1348292269572
error,log,,,"Unhandled event loop exception",1348292271042
error,log,,,"Unhandled event loop exception",1348292273030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348292293412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292314399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292315024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292315569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292315983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348292322821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348292334017
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1348292382520
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1348292382521
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1348292382521
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1348292382522
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1348292382522
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1348292382523
error,log,,,"",1348292382525
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1348292390775
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1348292390793
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1348292390794
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1348292390810
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1348292390810
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1348292390811
error,log,,,"",1348292390812
error,log,,,"Unhandled event loop exception",1348292411222
error,log,,,"activity_main.xml: Dimension ""0"" in attribute ""layout_height"" is missing unit!",1348292414643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292414673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292415958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292416671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292418400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292419335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292420063
error,log,,,"activity_main.xml: Dimension ""0"" in attribute ""layout_width"" is missing unit!",1348292420651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292420693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292421295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292421935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292422589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292424038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292424766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292426101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348292426780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348292447815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348292451952
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1348292452075
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348292452075
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348292456384
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348292456875
