what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1348324854802
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1348324857802
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1348324859055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348324862245
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1348324864001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348324869285
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348324869473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348324871606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348324873070
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348324873867
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348324882706
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348324887488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348324905944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348324914484
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1348324918438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348324929857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348324930796
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348324935420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348324935516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348324941947
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1348324948653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1348324948716
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1348324948716
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348324952066
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348324952334
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348324952445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348324960351
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348324964325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348324965216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348324966059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348324967791
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348324974416
